seed;score;water scale;water coverage;elevation type
527023745;0.220315;3;0.166667;1.1
527023745;0.220315;3;0.25;island
527023745;0.220315;3;0.333333;island
527023745;0.220315;2;6;island
527023745;0.220315;2;4;island
527023745;0.220315;2;0.166667;1.1
527023745;0.220315;3;0.166667;island
527023745;0.220315;2;0.25;1.1
527023745;0.220315;2;1.5;island
527023745;0.220315;2;1;island
527023745;0.220315;2;1.33333;island
527023745;0.220315;2;2;island
527023745;0.220315;2;0.25;island
527023745;0.220315;2;0.166667;island
527023745;0.220315;2;0.5;island
527023745;0.220315;2;0.75;island
527023745;0.220315;1.5;0.166667;1.1
527023745;0.220315;1;0.166667;1.1
527023745;0.220315;2;0.333333;island
527023745;0.220315;1.33333;0.166667;1.1
527023745;0.220315;1.5;0.166667;island
3302795469;0.220265;6;6;2.0
3302795469;0.220265;6;4;2.0
3302795469;0.220265;6;3;2.0
3302795469;0.220265;6;1.5;2.0
3302795469;0.220265;6;0.25;2.0
3302795469;0.220265;6;0.5;2.0
3302795469;0.220265;6;0.75;2.0
3302795469;0.220265;6;1;2.0
3302795469;0.220265;6;0.166667;2.0
3302795469;0.220265;6;1.33333;2.0
3302795469;0.220265;6;0.333333;2.0
3302795469;0.220265;6;2;2.0
3302795469;0.220265;4;6;2.0
3302795469;0.220265;4;3;2.0
3302795469;0.220265;4;4;2.0
3302795469;0.220265;4;2;2.0
3302795469;0.220265;4;1.5;2.0
3302795469;0.220265;4;1;2.0
3302795469;0.220265;4;1.33333;2.0
3302795469;0.220265;4;0.5;2.0
3302795469;0.220265;4;0.333333;2.0
3302795469;0.220265;4;0.25;2.0
3302795469;0.220265;4;0.166667;2.0
3302795469;0.220265;3;6;2.0
3302795469;0.220265;3;3;2.0
3302795469;0.220265;3;4;2.0
3302795469;0.220265;4;0.75;2.0
3302795469;0.220265;3;2;2.0
3302795469;0.220265;3;1.5;2.0
3302795469;0.220265;3;1.33333;2.0
3302795469;0.220265;3;1;2.0
3302795469;0.220265;3;0.5;2.0
3302795469;0.220265;3;0.333333;2.0
3302795469;0.220265;3;0.25;2.0
3302795469;0.220265;3;0.75;2.0
3302795469;0.220265;3;0.166667;2.0
3302795469;0.220265;2;6;2.0
3302795469;0.220265;2;4;2.0
3302795469;0.220265;2;3;2.0
3302795469;0.220265;2;1.5;2.0
3302795469;0.220265;2;2;2.0
3302795469;0.220265;2;0.75;2.0
3302795469;0.220265;2;1.33333;2.0
3302795469;0.220265;2;0.5;2.0
3302795469;0.220265;2;1;2.0
3302795469;0.220265;2;0.25;2.0
3302795469;0.220265;1.5;1.33333;2.0
3302795469;0.220265;2;0.333333;2.0
3302795469;0.220265;1.5;0.75;2.0
3302795469;0.220265;2;0.166667;2.0
3302795469;0.220265;1.5;0.5;2.0
3302795469;0.220265;1.5;1;2.0
3302795469;0.220265;1.5;0.333333;2.0
3302795469;0.220265;1.5;0.166667;2.0
3302795469;0.220265;1.5;0.25;2.0
3302795469;0.220265;1.33333;1;2.0
3302795469;0.220265;1.33333;0.75;2.0
3302795469;0.220265;1.33333;0.5;2.0
3302795469;0.220265;1.33333;0.333333;2.0
3302795469;0.220265;1.33333;1.33333;2.0
3302795469;0.220265;1.33333;0.25;2.0
3302795469;0.220265;1.33333;0.166667;2.0
3302795469;0.220265;1;1.33333;2.0
3302795469;0.220265;1;1;2.0
3302795469;0.220265;1;0.75;2.0
3302795469;0.220265;1;0.5;2.0
3302795469;0.220265;1;0.333333;2.0
3302795469;0.220265;1;0.25;2.0
3302795469;0.220265;1;0.166667;2.0
3302795469;0.220265;0.75;0.75;2.0
3302795469;0.220265;0.75;0.333333;2.0
3302795469;0.220265;0.75;0.5;2.0
3302795469;0.220265;0.75;1;2.0
3302795469;0.220265;0.75;0.166667;2.0
3302795469;0.220265;0.5;0.5;2.0
3302795469;0.220265;0.75;0.25;2.0
3302795469;0.220265;0.5;0.25;2.0
3302795469;0.220265;0.5;0.166667;2.0
3302795469;0.220265;0.333333;0.25;2.0
3302795469;0.220265;0.5;0.333333;2.0
3302795469;0.220265;0.333333;0.166667;2.0
704387551;0.220255;1;0.75;2.0
704387551;0.220255;1;0.5;2.0
704387551;0.220255;1;0.25;2.0
704387551;0.220255;1;0.333333;2.0
704387551;0.220255;1;0.166667;2.0
2681554064;0.220143;0.25;0.166667;1.1
4073091577;0.220138;0.5;0.333333;2.0
619845674;0.220134;0.25;0.166667;2.0
1245667105;0.22013;1;1.33333;island
1245667105;0.22013;1;1.5;island
2378886039;0.2201;0.75;4;2.0
2378886039;0.2201;0.75;3;2.0
4135480285;0.220052;1;4;island
4135480285;0.220052;1;6;island
4135480285;0.220052;1;3;island
4135480285;0.220052;1;2;1.1
4135480285;0.220052;1;2;island
829160278;0.220038;0.75;3;2.0
1669090761;0.220031;0.25;0.166667;2.0
3489115332;0.220028;0.166667;0.333333;2.0
3678461204;0.220017;0.5;0.25;1.1
3358166835;0.219933;0.75;2;1.1
2651148066;0.219859;0.5;0.333333;2.0
2017623570;0.219845;0.75;1;2.0
2497991929;0.219831;0.25;0.333333;2.0
4013634825;0.219769;1.5;4;island
4013634825;0.219769;1.5;6;island
589575918;0.219693;0.25;0.166667;1.1
1584301456;0.219653;0.75;1;island
1584301456;0.219653;0.75;1.33333;island
1527000644;0.219639;0.75;1.5;island
941730158;0.219458;1;1.5;2.0
941730158;0.219458;1;6;2.0
941730158;0.219458;1;4;2.0
941730158;0.219458;1;2;2.0
941730158;0.219458;1;3;2.0
941730158;0.219458;1;0.75;2.0
941730158;0.219458;1;1.33333;2.0
941730158;0.219458;1;1;2.0
941730158;0.219458;1;0.333333;2.0
941730158;0.219458;1;0.5;2.0
3746753149;0.219415;0.75;3;island
2332951636;0.21939;0.75;0.75;island
3488664590;0.219385;0.333333;0.166667;1.1
2285395355;0.219309;0.166667;0.166667;1.1
3622523399;0.219293;0.75;0.333333;island
731326514;0.219279;0.75;0.75;2.0
731326514;0.219279;0.75;1;2.0
1922055993;0.219255;0.75;3;island
3284630174;0.219246;0.75;1.33333;1.1
2438840466;0.219236;0.5;1.5;island
2438840466;0.219236;0.5;2;island
2438840466;0.219236;0.5;3;island
2438840466;0.219236;0.75;2;island
2438840466;0.219236;0.5;6;island
2438840466;0.219236;0.75;3;island
2438840466;0.219236;0.5;4;island
1924958554;0.219224;0.166667;0.166667;1.1
1663530238;0.219208;0.75;1;island
3517195441;0.219162;0.5;0.5;island
3517195441;0.219162;0.5;0.166667;island
3517195441;0.219162;0.5;0.25;island
3517195441;0.219162;0.5;0.333333;island
2777080739;0.219158;0.75;0.5;island
1942805571;0.21908;0.75;6;2.0
3413469271;0.219064;0.75;1.5;2.0
350841637;0.218973;0.166667;0.5;2.0
1206677647;0.218921;1;1.33333;1.1
514183999;0.21892;0.25;0.166667;2.0
1505223730;0.218743;0.166667;0.25;1.1
1906266480;0.218663;0.5;1.33333;island
801053531;0.218513;1.5;0.166667;island
801053531;0.218513;1.5;0.166667;1.1
3129678717;0.218476;0.25;0.166667;2.0
3129678717;0.218476;0.25;0.25;2.0
4442244;0.218473;0.25;0.333333;1.1
1662928599;0.218462;0.75;3;island
3100845404;0.218393;0.5;0.25;1.1
2149715780;0.2183;0.75;4;island
2149715780;0.2183;0.75;6;island
2228229724;0.218287;0.333333;0.166667;1.1
1892569854;0.218274;0.166667;0.166667;2.0
3763885252;0.218271;0.333333;0.5;2.0
2850660877;0.218204;1.33333;1.33333;2.0
2850660877;0.218204;1.33333;3;2.0
2850660877;0.218204;1.33333;6;2.0
2850660877;0.218204;1.33333;2;2.0
2850660877;0.218204;1.33333;1.5;2.0
2850660877;0.218204;1.33333;4;2.0
2267681943;0.218171;0.75;0.333333;2.0
430625332;0.218115;1.5;1.5;2.0
430625332;0.218115;1.5;1.33333;2.0
430625332;0.218115;1.5;4;2.0
430625332;0.218115;1.5;6;2.0
430625332;0.218115;1.5;2;2.0
430625332;0.218115;1.5;3;2.0
2461031910;0.21803;0.75;0.5;island
2300944145;0.218029;0.333333;0.5;2.0
2617772447;0.218015;1;0.166667;1.1
2617772447;0.218015;1;0.25;1.1
2790042336;0.217969;1;1.5;2.0
3709886358;0.217936;1;0.75;island
1795452130;0.217832;0.75;4;island
1795452130;0.217832;0.75;3;island
1795452130;0.217832;0.75;6;island
3061820191;0.217801;0.25;0.333333;1.1
1625475876;0.217751;2;0.75;1.1
2290149597;0.217696;0.5;3;island
3519831782;0.217636;1;1;2.0
3519831782;0.217636;1;1.5;2.0
3519831782;0.217636;1;2;2.0
3519831782;0.217636;1;1.33333;2.0
666796966;0.217499;1;4;island
666796966;0.217499;1;6;island
589575918;0.217461;2;0.5;1.1
589575918;0.217461;2;0.166667;1.1
589575918;0.217461;1.5;0.333333;1.1
589575918;0.217461;2;0.333333;1.1
589575918;0.217461;1.5;3;island
589575918;0.217461;1.5;1;1.1
589575918;0.217461;2;1.5;island
589575918;0.217461;1.5;0.25;island
589575918;0.217461;2;0.25;island
589575918;0.217461;2;0.5;island
589575918;0.217461;2;0.333333;island
589575918;0.217461;2;0.166667;island
589575918;0.217461;1.5;0.333333;island
589575918;0.217461;1.5;1;island
589575918;0.217461;1.5;1.5;island
589575918;0.217461;1.5;0.5;1.1
589575918;0.217461;1.5;0.75;1.1
589575918;0.217461;1.5;2;island
589575918;0.217461;1.5;1.33333;island
589575918;0.217461;1.33333;1;1.1
589575918;0.217461;1;2;island
589575918;0.217461;1.5;0.5;island
589575918;0.217461;1.5;0.166667;1.1
589575918;0.217461;1.5;0.75;island
589575918;0.217461;1.33333;1.33333;island
589575918;0.217461;1.33333;1;island
589575918;0.217461;1.33333;1.5;island
589575918;0.217461;1.33333;4;island
589575918;0.217461;1.33333;3;island
589575918;0.217461;1.33333;0.166667;1.1
589575918;0.217461;1.33333;2;island
589575918;0.217461;1.5;0.166667;island
589575918;0.217461;1.33333;0.75;1.1
589575918;0.217461;1.33333;0.25;1.1
589575918;0.217461;1.33333;0.5;1.1
589575918;0.217461;1.33333;0.166667;island
589575918;0.217461;0.5;0.333333;1.1
589575918;0.217461;1.33333;0.75;island
589575918;0.217461;0.333333;0.25;1.1
589575918;0.217461;1.33333;0.25;island
589575918;0.217461;1.33333;0.333333;1.1
589575918;0.217461;1.33333;0.5;island
589575918;0.217461;1;0.5;1.1
589575918;0.217461;1;1;1.1
589575918;0.217461;1;0.75;1.1
589575918;0.217461;1;1.33333;1.1
589575918;0.217461;1;0.166667;1.1
589575918;0.217461;1.33333;0.333333;island
589575918;0.217461;1;1;island
589575918;0.217461;1;0.25;1.1
589575918;0.217461;1;0.5;island
589575918;0.217461;1;0.75;island
589575918;0.217461;1;1.33333;island
589575918;0.217461;0.75;1;1.1
589575918;0.217461;1;0.166667;island
589575918;0.217461;0.75;0.166667;1.1
589575918;0.217461;1;0.333333;1.1
589575918;0.217461;1;0.25;island
589575918;0.217461;0.75;0.5;1.1
589575918;0.217461;0.75;0.75;1.1
589575918;0.217461;0.75;0.25;1.1
589575918;0.217461;1;0.333333;island
589575918;0.217461;0.333333;0.5;1.1
589575918;0.217461;0.333333;0.333333;1.1
589575918;0.217461;0.75;0.333333;1.1
589575918;0.217461;0.5;0.25;1.1
589575918;0.217461;0.5;0.166667;1.1
589575918;0.217461;6;0.166667;1.1
589575918;0.217461;6;2;1.1
589575918;0.217461;4;4;1.1
589575918;0.217461;6;1.33333;1.1
589575918;0.217461;4;6;1.1
589575918;0.217461;6;6;1.1
589575918;0.217461;6;1.5;1.1
589575918;0.217461;6;4;1.1
589575918;0.217461;6;0.333333;1.1
589575918;0.217461;6;3;1.1
589575918;0.217461;6;0.75;1.1
589575918;0.217461;6;1;1.1
589575918;0.217461;6;2;island
589575918;0.217461;6;0.5;1.1
589575918;0.217461;6;0.166667;island
589575918;0.217461;6;1.33333;island
589575918;0.217461;4;6;island
589575918;0.217461;4;4;island
589575918;0.217461;6;1.5;island
589575918;0.217461;6;3;island
589575918;0.217461;6;4;island
589575918;0.217461;6;0.333333;island
589575918;0.217461;6;6;island
589575918;0.217461;6;0.75;island
589575918;0.217461;6;1;island
589575918;0.217461;6;0.5;island
589575918;0.217461;6;0.25;1.1
589575918;0.217461;4;1.5;1.1
589575918;0.217461;4;0.75;1.1
589575918;0.217461;4;2;1.1
589575918;0.217461;2;0.75;1.1
589575918;0.217461;4;0.333333;1.1
589575918;0.217461;4;3;1.1
589575918;0.217461;3;1.33333;1.1
589575918;0.217461;4;1.33333;1.1
589575918;0.217461;4;1;1.1
589575918;0.217461;4;0.5;1.1
589575918;0.217461;3;1.5;1.1
589575918;0.217461;3;4;1.1
589575918;0.217461;6;0.25;island
589575918;0.217461;4;0.75;island
589575918;0.217461;4;2;island
589575918;0.217461;4;1.5;island
589575918;0.217461;4;0.166667;1.1
589575918;0.217461;2;0.75;island
589575918;0.217461;4;3;island
589575918;0.217461;4;0.333333;island
589575918;0.217461;3;1.33333;island
589575918;0.217461;4;1.33333;island
589575918;0.217461;4;1;island
589575918;0.217461;3;1.5;island
589575918;0.217461;4;0.5;island
589575918;0.217461;3;4;island
589575918;0.217461;4;0.166667;island
589575918;0.217461;3;2;1.1
589575918;0.217461;3;6;1.1
589575918;0.217461;3;3;1.1
589575918;0.217461;4;0.25;1.1
589575918;0.217461;2;1;1.1
589575918;0.217461;3;0.25;1.1
589575918;0.217461;3;0.75;1.1
589575918;0.217461;3;0.5;1.1
589575918;0.217461;3;1;1.1
589575918;0.217461;3;0.333333;1.1
589575918;0.217461;3;2;island
589575918;0.217461;2;1.33333;1.1
589575918;0.217461;3;0.166667;1.1
589575918;0.217461;3;3;island
589575918;0.217461;3;6;island
589575918;0.217461;4;0.25;island
589575918;0.217461;2;2;island
589575918;0.217461;2;1;island
589575918;0.217461;2;1.33333;island
589575918;0.217461;3;0.25;island
589575918;0.217461;3;0.75;island
589575918;0.217461;3;0.5;island
589575918;0.217461;3;0.333333;island
589575918;0.217461;3;1;island
589575918;0.217461;3;0.166667;island
589575918;0.217461;2;4;island
589575918;0.217461;0.333333;0.166667;1.1
589575918;0.217461;2;1.5;1.1
589575918;0.217461;1.5;4;island
589575918;0.217461;2;6;island
589575918;0.217461;2;0.25;1.1
589575918;0.217461;2;3;island
589575918;0.217461;1.5;0.25;1.1
589575918;0.217461;1;1.5;island
1658687446;0.217441;0.166667;0.333333;2.0
430826285;0.217386;0.25;0.166667;2.0
2775792391;0.217328;0.5;0.25;island
1856910516;0.217255;1.5;1;1.1
3594597338;0.217236;0.75;1.5;1.1
1505252556;0.217194;0.333333;0.5;1.1
4179291694;0.217085;0.75;4;2.0
4218575340;0.217052;0.333333;0.25;2.0
2651148066;0.217028;0.75;0.166667;island
2651148066;0.217028;0.75;0.166667;1.1
1206677647;0.217019;0.166667;0.166667;1.1
1952357644;0.217008;2;3;island
754479658;0.216995;0.75;3;island
754479658;0.216995;0.75;1.33333;island
754479658;0.216995;0.75;2;island
754479658;0.216995;0.75;1.5;island
2769635126;0.216933;1.33333;1.33333;1.1
2769635126;0.216933;1.33333;1.5;1.1
2769635126;0.216933;1.33333;4;island
2769635126;0.216933;1.33333;6;island
2769635126;0.216933;1.33333;3;island
2769635126;0.216933;1.33333;2;island
2769635126;0.216933;1.33333;1.5;island
2769635126;0.216933;1.33333;1.33333;island
3509124935;0.216738;0.166667;0.166667;1.1
3914087824;0.216697;0.75;0.5;island
3914087824;0.216697;0.75;2;island
3914087824;0.216697;0.75;0.75;island
3914087824;0.216697;0.75;1;island
3914087824;0.216697;0.75;1.5;island
3914087824;0.216697;0.75;1.33333;island
3092082695;0.216627;0.5;0.166667;1.1
2706466458;0.216602;0.5;1.33333;1.1
3439937777;0.216565;1;6;island
3439937777;0.216565;1;3;island
3439937777;0.216565;1;4;island
2995993746;0.216554;0.75;6;island
2995993746;0.216554;0.75;2;island
2995993746;0.216554;0.75;4;island
2995993746;0.216554;0.75;1.5;island
2995993746;0.216554;0.75;1.33333;island
2995993746;0.216554;0.75;1;island
2995993746;0.216554;0.75;0.75;island
2995993746;0.216554;0.75;3;island
3540428016;0.216511;0.5;3;2.0
3540428016;0.216511;0.5;4;2.0
3540428016;0.216511;0.5;2;2.0
1159285123;0.216506;0.166667;0.25;2.0
1987405367;0.216421;6;2;1.1
1987405367;0.216421;6;3;1.1
1987405367;0.216421;6;1;1.1
1987405367;0.216421;6;0.5;1.1
1987405367;0.216421;6;1.33333;1.1
1987405367;0.216421;6;1.5;1.1
1987405367;0.216421;6;4;1.1
1987405367;0.216421;6;6;1.1
1987405367;0.216421;6;3;island
1987405367;0.216421;6;4;island
1987405367;0.216421;6;6;island
1987405367;0.216421;6;0.166667;1.1
1987405367;0.216421;6;0.333333;1.1
1987405367;0.216421;6;0.75;1.1
1987405367;0.216421;6;0.25;1.1
1987405367;0.216421;6;2;island
1987405367;0.216421;6;1.5;island
1987405367;0.216421;4;6;1.1
1987405367;0.216421;4;3;1.1
1987405367;0.216421;6;1;island
1987405367;0.216421;6;0.5;island
1987405367;0.216421;6;0.75;island
1987405367;0.216421;6;0.333333;island
1987405367;0.216421;6;1.33333;island
1987405367;0.216421;6;0.25;island
1987405367;0.216421;6;0.166667;island
1987405367;0.216421;4;6;island
1987405367;0.216421;4;3;island
1987405367;0.216421;4;4;1.1
1987405367;0.216421;4;2;1.1
1987405367;0.216421;4;1.5;1.1
1987405367;0.216421;4;0.25;1.1
1987405367;0.216421;4;1.33333;1.1
1987405367;0.216421;4;1;1.1
1987405367;0.216421;4;0.333333;1.1
1987405367;0.216421;4;0.5;1.1
1987405367;0.216421;4;4;island
1987405367;0.216421;4;2;island
1987405367;0.216421;4;1.5;island
1987405367;0.216421;3;1;1.1
1987405367;0.216421;3;3;1.1
1987405367;0.216421;4;0.75;1.1
1987405367;0.216421;4;0.25;island
1987405367;0.216421;4;1;island
1987405367;0.216421;4;0.166667;1.1
1987405367;0.216421;3;4;1.1
1987405367;0.216421;3;6;1.1
1987405367;0.216421;4;1.33333;island
1987405367;0.216421;4;0.333333;island
1987405367;0.216421;4;0.5;island
1987405367;0.216421;3;1;island
1987405367;0.216421;3;3;island
1987405367;0.216421;3;4;island
1987405367;0.216421;4;0.75;island
1987405367;0.216421;3;6;island
1987405367;0.216421;4;0.166667;island
1987405367;0.216421;3;1.5;1.1
1987405367;0.216421;3;0.5;1.1
1987405367;0.216421;3;1.33333;1.1
1987405367;0.216421;3;2;1.1
1987405367;0.216421;3;0.25;1.1
1987405367;0.216421;3;0.333333;1.1
1987405367;0.216421;3;1.33333;island
1987405367;0.216421;3;0.75;1.1
1987405367;0.216421;2;6;1.1
1987405367;0.216421;3;0.166667;1.1
1987405367;0.216421;3;1.5;island
1987405367;0.216421;3;0.5;island
1987405367;0.216421;2;2;1.1
1987405367;0.216421;3;0.333333;island
1987405367;0.216421;2;4;1.1
1987405367;0.216421;3;2;island
1987405367;0.216421;3;0.75;island
1987405367;0.216421;2;0.5;1.1
1987405367;0.216421;3;0.25;island
1987405367;0.216421;3;0.166667;island
1987405367;0.216421;2;4;island
1987405367;0.216421;2;6;island
1987405367;0.216421;2;1.5;1.1
1987405367;0.216421;2;3;1.1
1987405367;0.216421;2;3;island
1987405367;0.216421;2;1.5;island
1987405367;0.216421;2;0.5;island
1987405367;0.216421;2;2;island
1987405367;0.216421;2;1;1.1
1987405367;0.216421;2;0.75;1.1
1987405367;0.216421;2;0.25;1.1
1987405367;0.216421;2;1.33333;1.1
1987405367;0.216421;1.5;2;1.1
1987405367;0.216421;2;0.333333;1.1
1987405367;0.216421;1.5;6;1.1
1987405367;0.216421;2;1.33333;island
1987405367;0.216421;2;0.75;island
1987405367;0.216421;2;1;island
1987405367;0.216421;2;0.166667;1.1
1987405367;0.216421;1.5;1.5;1.1
1987405367;0.216421;1.5;1.5;island
1987405367;0.216421;1.5;4;1.1
1987405367;0.216421;2;0.25;island
1987405367;0.216421;1.5;0.5;1.1
1987405367;0.216421;1.5;6;island
1987405367;0.216421;1.5;1;1.1
1987405367;0.216421;1.5;0.166667;1.1
1987405367;0.216421;1.5;3;1.1
1987405367;0.216421;1.5;3;island
1987405367;0.216421;2;0.166667;island
1987405367;0.216421;1.5;2;island
1987405367;0.216421;1.5;0.166667;island
1987405367;0.216421;1.5;1;island
1987405367;0.216421;1.5;0.5;island
1987405367;0.216421;1.5;4;island
1987405367;0.216421;2;0.333333;island
1987405367;0.216421;1.5;1.33333;1.1
1987405367;0.216421;1.33333;0.75;1.1
1987405367;0.216421;1.5;0.75;1.1
1987405367;0.216421;1.5;0.25;1.1
1987405367;0.216421;1.5;1.33333;island
1987405367;0.216421;1.5;0.25;island
1987405367;0.216421;1.33333;1;1.1
1987405367;0.216421;1.5;0.333333;1.1
1987405367;0.216421;1.33333;4;island
1987405367;0.216421;1.33333;2;island
1987405367;0.216421;1.33333;6;island
1987405367;0.216421;1.5;0.333333;island
1987405367;0.216421;1.33333;0.75;island
1987405367;0.216421;1.33333;0.166667;1.1
1987405367;0.216421;1.33333;3;island
1987405367;0.216421;1.5;0.75;island
1987405367;0.216421;1.33333;0.166667;island
1987405367;0.216421;0.75;0.333333;island
1987405367;0.216421;1.33333;1;island
1987405367;0.216421;1.33333;0.25;1.1
1987405367;0.216421;1.33333;0.5;1.1
1987405367;0.216421;1.33333;1.5;island
1987405367;0.216421;1.33333;0.333333;1.1
1987405367;0.216421;1.33333;0.25;island
1987405367;0.216421;1.33333;0.5;island
1987405367;0.216421;1;0.25;1.1
1987405367;0.216421;1.33333;0.333333;island
1987405367;0.216421;1;0.25;island
1987405367;0.216421;0.75;0.166667;island
1987405367;0.216421;0.75;0.25;island
1987405367;0.216421;1.33333;1.33333;island
1987405367;0.216421;1;0.75;island
1987405367;0.216421;0.5;0.166667;island
1987405367;0.216421;1;0.166667;1.1
1987405367;0.216421;1;0.166667;island
1987405367;0.216421;1;0.5;island
1987405367;0.216421;1;0.333333;island
1987405367;0.216421;0.75;0.5;island
1987405367;0.216421;1;1;island
913198595;0.216358;0.333333;0.333333;2.0
3310967525;0.216299;1.33333;0.25;1.1
873772162;0.216141;0.25;0.25;1.1
1358288867;0.216068;0.333333;0.25;1.1
3129678717;0.216061;0.333333;0.333333;2.0
3540616382;0.216008;1;4;2.0
3540616382;0.216008;1;3;2.0
3540616382;0.216008;1;6;2.0
3540616382;0.216008;1;2;2.0
3540616382;0.216008;1;0.75;2.0
3540616382;0.216008;1;1.5;2.0
3540616382;0.216008;1;1;2.0
3540616382;0.216008;1;0.333333;2.0
3540616382;0.216008;1;0.5;2.0
3540616382;0.216008;1;1.33333;2.0
3540616382;0.216008;1;0.166667;2.0
3540616382;0.216008;1;0.25;2.0
553229010;0.215977;0.75;2;island
553229010;0.215977;0.75;1.5;island
553229010;0.215977;0.75;1.33333;island
1446629176;0.215952;0.75;0.5;island
801053531;0.215942;0.25;0.166667;2.0
2835319098;0.215939;0.5;6;2.0
2835319098;0.215939;0.5;3;2.0
2835319098;0.215939;0.5;4;2.0
529352486;0.215894;0.333333;0.333333;2.0
529352486;0.215894;0.333333;0.25;2.0
1996279314;0.215856;1.5;6;1.1
2445860966;0.215829;0.75;1;1.1
2445860966;0.215829;0.75;1;island
610927534;0.215814;0.25;0.25;2.0
1320770134;0.215805;0.5;0.166667;1.1
1701725292;0.215772;0.5;0.166667;2.0
4160487596;0.215582;0.75;0.25;1.1
4160487596;0.215582;0.75;0.25;island
2133311381;0.215496;0.25;0.25;1.1
2863327689;0.215375;1.33333;6;2.0
2863327689;0.215375;1.33333;3;2.0
2863327689;0.215375;1.33333;1.33333;2.0
2863327689;0.215375;1.33333;1.5;2.0
2863327689;0.215375;1.33333;4;2.0
2863327689;0.215375;1.33333;1;2.0
2863327689;0.215375;1.33333;0.75;2.0
2863327689;0.215375;0.5;0.25;2.0
2863327689;0.215375;1.33333;2;2.0
1518873556;0.215275;0.25;0.75;2.0
698374259;0.215188;0.333333;0.333333;2.0
3785193696;0.215171;1;1;1.1
3785193696;0.215171;1;1.33333;1.1
3785193696;0.215171;1;0.5;1.1
3785193696;0.215171;1;0.75;1.1
3785193696;0.215171;1;0.333333;1.1
1993014226;0.215125;0.333333;0.5;2.0
214122941;0.214953;1;6;2.0
214122941;0.214953;0.75;3;2.0
2248584112;0.214869;0.5;6;island
3586254966;0.214868;1;4;2.0
3586254966;0.214868;1;1.5;2.0
3586254966;0.214868;1;6;2.0
3586254966;0.214868;1;3;2.0
3586254966;0.214868;1;2;2.0
3586254966;0.214868;1;0.75;2.0
3586254966;0.214868;1;1.33333;2.0
3586254966;0.214868;1;0.5;2.0
3586254966;0.214868;1;1;2.0
328458700;0.214826;0.333333;1;2.0
625873114;0.214824;6;1.33333;2.0
625873114;0.214824;6;0.75;2.0
625873114;0.214824;6;1;2.0
625873114;0.214824;6;3;2.0
625873114;0.214824;6;6;2.0
625873114;0.214824;6;0.5;2.0
625873114;0.214824;6;0.166667;2.0
625873114;0.214824;6;0.333333;2.0
625873114;0.214824;6;4;2.0
625873114;0.214824;4;6;2.0
625873114;0.214824;4;4;2.0
625873114;0.214824;4;2;2.0
625873114;0.214824;4;1.5;2.0
625873114;0.214824;4;0.333333;2.0
625873114;0.214824;4;0.5;2.0
625873114;0.214824;4;0.75;2.0
625873114;0.214824;4;0.25;2.0
625873114;0.214824;4;1.33333;2.0
625873114;0.214824;4;1;2.0
625873114;0.214824;4;3;2.0
625873114;0.214824;3;6;2.0
625873114;0.214824;4;0.166667;2.0
625873114;0.214824;3;4;2.0
625873114;0.214824;3;3;2.0
625873114;0.214824;3;1.33333;2.0
625873114;0.214824;3;2;2.0
625873114;0.214824;3;1.5;2.0
625873114;0.214824;3;0.5;2.0
625873114;0.214824;3;0.333333;2.0
625873114;0.214824;2;6;2.0
625873114;0.214824;3;0.75;2.0
625873114;0.214824;3;0.166667;2.0
625873114;0.214824;2;3;2.0
625873114;0.214824;2;1.5;2.0
625873114;0.214824;2;0.75;2.0
625873114;0.214824;2;2;2.0
625873114;0.214824;2;0.5;2.0
625873114;0.214824;2;1;2.0
625873114;0.214824;2;0.333333;2.0
625873114;0.214824;2;0.166667;2.0
625873114;0.214824;2;0.25;2.0
625873114;0.214824;1.5;2;2.0
625873114;0.214824;1.33333;1.5;2.0
625873114;0.214824;1.33333;6;2.0
625873114;0.214824;1.5;0.5;2.0
625873114;0.214824;1.5;4;2.0
625873114;0.214824;1.33333;0.166667;2.0
625873114;0.214824;1.5;0.166667;2.0
625873114;0.214824;6;2;2.0
625873114;0.214824;0.75;0.166667;2.0
625873114;0.214824;1.33333;0.5;2.0
625873114;0.214824;6;0.25;2.0
625873114;0.214824;1;0.166667;2.0
625873114;0.214824;1.5;1.33333;2.0
625873114;0.214824;1.5;6;2.0
625873114;0.214824;3;0.25;2.0
625873114;0.214824;3;1;2.0
625873114;0.214824;1.33333;0.75;2.0
625873114;0.214824;2;1.33333;2.0
625873114;0.214824;1.5;1.5;2.0
625873114;0.214824;2;4;2.0
625873114;0.214824;1.5;0.25;2.0
625873114;0.214824;1.5;1;2.0
625873114;0.214824;1.5;3;2.0
625873114;0.214824;1.33333;4;2.0
625873114;0.214824;1.33333;3;2.0
625873114;0.214824;1.5;0.333333;2.0
625873114;0.214824;1.5;0.75;2.0
625873114;0.214824;1.33333;1.33333;2.0
625873114;0.214824;1.33333;1;2.0
625873114;0.214824;0.75;0.333333;2.0
625873114;0.214824;0.75;0.25;2.0
625873114;0.214824;1.33333;2;2.0
625873114;0.214824;1.33333;0.25;2.0
625873114;0.214824;6;1.5;2.0
625873114;0.214824;1.33333;0.333333;2.0
625873114;0.214824;1;0.25;2.0
1576867007;0.214742;0.75;6;2.0
1579732082;0.214685;0.75;0.75;island
1511665087;0.214626;0.5;1.33333;island
595528773;0.21459;0.5;0.75;2.0
135630751;0.214558;1;0.25;1.1
